X	Y	NorthWest		NorthEast		SouthWest		SouthEast		Elevation
42 12 ['39d10m12s', '116d2m26s'] ['39d10m12s', '115d55m24s'] ['39d4m48s', '116d2m26s'] ['39d4m48s', '115d55m24s'] 2444
43 12 ['39d10m12s', '116d9m28s'] ['39d10m12s', '116d2m26s'] ['39d4m48s', '116d9m28s'] ['39d4m48s', '116d2m26s'] 2262
44 12 ['39d10m12s', '116d16m30s'] ['39d10m12s', '116d9m28s'] ['39d4m48s', '116d16m30s'] ['39d4m48s', '116d9m28s'] 3063
45 12 ['39d10m12s', '116d23m32s'] ['39d10m12s', '116d16m30s'] ['39d4m48s', '116d23m32s'] ['39d4m48s', '116d16m30s'] 2854
46 12 ['39d10m12s', '116d30m34s'] ['39d10m12s', '116d23m32s'] ['39d4m48s', '116d30m34s'] ['39d4m48s', '116d23m32s'] 2866
47 12 ['39d10m12s', '116d37m36s'] ['39d10m12s', '116d30m34s'] ['39d4m48s', '116d37m36s'] ['39d4m48s', '116d30m34s'] 2391
48 12 ['39d10m12s', '116d44m38s'] ['39d10m12s', '116d37m36s'] ['39d4m48s', '116d44m38s'] ['39d4m48s', '116d37m36s'] 2604
49 12 ['39d10m12s', '116d51m40s'] ['39d10m12s', '116d44m38s'] ['39d4m48s', '116d51m40s'] ['39d4m48s', '116d44m38s'] 2928
50 12 ['39d10m12s', '116d58m42s'] ['39d10m12s', '116d51m40s'] ['39d4m48s', '116d58m42s'] ['39d4m48s', '116d51m40s'] 2663
51 12 ['39d10m12s', '117d5m44s'] ['39d10m12s', '116d58m42s'] ['39d4m48s', '117d5m44s'] ['39d4m48s', '116d58m42s'] 1884
52 12 ['39d10m12s', '117d12m46s'] ['39d10m12s', '117d5m44s'] ['39d4m48s', '117d12m46s'] ['39d4m48s', '117d5m44s'] 3361
53 12 ['39d10m12s', '117d19m48s'] ['39d10m12s', '117d12m46s'] ['39d4m48s', '117d19m48s'] ['39d4m48s', '117d12m46s'] 3141
54 12 ['39d10m12s', '117d26m50s'] ['39d10m12s', '117d19m48s'] ['39d4m48s', '117d26m50s'] ['39d4m48s', '117d19m48s'] 2642
55 12 ['39d10m12s', '117d33m52s'] ['39d10m12s', '117d26m50s'] ['39d4m48s', '117d33m52s'] ['39d4m48s', '117d26m50s'] 3140
56 12 ['39d10m12s', '117d40m54s'] ['39d10m12s', '117d33m52s'] ['39d4m48s', '117d40m54s'] ['39d4m48s', '117d33m52s'] 2625
57 12 ['39d10m12s', '117d47m56s'] ['39d10m12s', '117d40m54s'] ['39d4m48s', '117d47m56s'] ['39d4m48s', '117d40m54s'] 2223
58 12 ['39d10m12s', '117d54m58s'] ['39d10m12s', '117d47m56s'] ['39d4m48s', '117d54m58s'] ['39d4m48s', '117d47m56s'] 2309
59 12 ['39d10m12s', '118d2m0s'] ['39d10m12s', '117d54m58s'] ['39d4m48s', '118d2m0s'] ['39d4m48s', '117d54m58s'] 2017
60 12 ['39d10m12s', '118d9m2s'] ['39d10m12s', '118d2m0s'] ['39d4m48s', '118d9m2s'] ['39d4m48s', '118d2m0s'] 2172
61 12 ['39d10m12s', '118d16m4s'] ['39d10m12s', '118d9m2s'] ['39d4m48s', '118d16m4s'] ['39d4m48s', '118d9m2s'] 2227
62 12 ['39d10m12s', '118d23m6s'] ['39d10m12s', '118d16m4s'] ['39d4m48s', '118d23m6s'] ['39d4m48s', '118d16m4s'] 2262
63 12 ['39d10m12s', '118d30m8s'] ['39d10m12s', '118d23m6s'] ['39d4m48s', '118d30m8s'] ['39d4m48s', '118d23m6s'] 2101
64 12 ['39d10m12s', '118d37m10s'] ['39d10m12s', '118d30m8s'] ['39d4m48s', '118d37m10s'] ['39d4m48s', '118d30m8s'] 1826
65 12 ['39d10m12s', '118d44m12s'] ['39d10m12s', '118d37m10s'] ['39d4m48s', '118d44m12s'] ['39d4m48s', '118d37m10s'] 1689
66 12 ['39d10m12s', '118d51m14s'] ['39d10m12s', '118d44m12s'] ['39d4m48s', '118d51m14s'] ['39d4m48s', '118d44m12s'] 1836
67 12 ['39d10m12s', '118d58m16s'] ['39d10m12s', '118d51m14s'] ['39d4m48s', '118d58m16s'] ['39d4m48s', '118d51m14s'] 1746
68 12 ['39d10m12s', '119d5m18s'] ['39d10m12s', '118d58m16s'] ['39d4m48s', '119d5m18s'] ['39d4m48s', '118d58m16s'] 1649
69 12 ['39d10m12s', '119d12m20s'] ['39d10m12s', '119d5m18s'] ['39d4m48s', '119d12m20s'] ['39d4m48s', '119d5m18s'] 1468
70 12 ['39d10m12s', '119d19m22s'] ['39d10m12s', '119d12m20s'] ['39d4m48s', '119d19m22s'] ['39d4m48s', '119d12m20s'] 1876
71 12 ['39d10m12s', '119d26m24s'] ['39d10m12s', '119d19m22s'] ['39d4m48s', '119d26m24s'] ['39d4m48s', '119d19m22s'] 2209
72 12 ['39d10m12s', '119d33m26s'] ['39d10m12s', '119d26m24s'] ['39d4m48s', '119d33m26s'] ['39d4m48s', '119d26m24s'] 2670
73 12 ['39d10m12s', '119d40m28s'] ['39d10m12s', '119d33m26s'] ['39d4m48s', '119d40m28s'] ['39d4m48s', '119d33m26s'] 2293
74 12 ['39d10m12s', '119d47m30s'] ['39d10m12s', '119d40m28s'] ['39d4m48s', '119d47m30s'] ['39d4m48s', '119d40m28s'] 1951
75 12 ['39d10m12s', '119d54m32s'] ['39d10m12s', '119d47m30s'] ['39d4m48s', '119d54m32s'] ['39d4m48s', '119d47m30s'] 2799
76 12 ['39d10m12s', '120d1m34s'] ['39d10m12s', '119d54m32s'] ['39d4m48s', '120d1m34s'] ['39d4m48s', '119d54m32s'] 2469
77 12 ['39d10m12s', '120d8m36s'] ['39d10m12s', '120d1m34s'] ['39d4m48s', '120d8m36s'] ['39d4m48s', '120d1m34s'] 1926
78 12 ['39d10m12s', '120d15m38s'] ['39d10m12s', '120d8m36s'] ['39d4m48s', '120d15m38s'] ['39d4m48s', '120d8m36s'] 2682
79 12 ['39d10m12s', '120d22m40s'] ['39d10m12s', '120d15m38s'] ['39d4m48s', '120d22m40s'] ['39d4m48s', '120d15m38s'] 2586
80 12 ['39d10m12s', '120d29m42s'] ['39d10m12s', '120d22m40s'] ['39d4m48s', '120d29m42s'] ['39d4m48s', '120d22m40s'] 2207
81 12 ['39d10m12s', '120d36m44s'] ['39d10m12s', '120d29m42s'] ['39d4m48s', '120d36m44s'] ['39d4m48s', '120d29m42s'] 2184
82 12 ['39d10m12s', '120d43m46s'] ['39d10m12s', '120d36m44s'] ['39d4m48s', '120d43m46s'] ['39d4m48s', '120d36m44s'] 1641
83 12 ['39d10m12s', '120d50m48s'] ['39d10m12s', '120d43m46s'] ['39d4m48s', '120d50m48s'] ['39d4m48s', '120d43m46s'] 1384
84 12 ['39d10m12s', '120d57m50s'] ['39d10m12s', '120d50m48s'] ['39d4m48s', '120d57m50s'] ['39d4m48s', '120d50m48s'] 1121
85 12 ['39d10m12s', '121d4m52s'] ['39d10m12s', '120d57m50s'] ['39d4m48s', '121d4m52s'] ['39d4m48s', '120d57m50s'] 828
86 12 ['39d10m12s', '121d11m54s'] ['39d10m12s', '121d4m52s'] ['39d4m48s', '121d11m54s'] ['39d4m48s', '121d4m52s'] 808
87 12 ['39d10m12s', '121d18m56s'] ['39d10m12s', '121d11m54s'] ['39d4m48s', '121d18m56s'] ['39d4m48s', '121d11m54s'] 521
88 12 ['39d10m12s', '121d25m58s'] ['39d10m12s', '121d18m56s'] ['39d4m48s', '121d25m58s'] ['39d4m48s', '121d18m56s'] 197
89 12 ['39d10m12s', '121d33m0s'] ['39d10m12s', '121d25m58s'] ['39d4m48s', '121d33m0s'] ['39d4m48s', '121d25m58s'] 49
90 12 ['39d10m12s', '121d40m2s'] ['39d10m12s', '121d33m0s'] ['39d4m48s', '121d40m2s'] ['39d4m48s', '121d33m0s'] 37
91 12 ['39d10m12s', '121d47m4s'] ['39d10m12s', '121d40m2s'] ['39d4m48s', '121d47m4s'] ['39d4m48s', '121d40m2s'] 96
92 12 ['39d10m12s', '121d54m6s'] ['39d10m12s', '121d47m4s'] ['39d4m48s', '121d54m6s'] ['39d4m48s', '121d47m4s'] 120
93 12 ['39d10m12s', '122d1m8s'] ['39d10m12s', '121d54m6s'] ['39d4m48s', '122d1m8s'] ['39d4m48s', '121d54m6s'] 34
94 12 ['39d10m12s', '122d8m10s'] ['39d10m12s', '122d1m8s'] ['39d4m48s', '122d8m10s'] ['39d4m48s', '122d1m8s'] 39
95 12 ['39d10m12s', '122d15m12s'] ['39d10m12s', '122d8m10s'] ['39d4m48s', '122d15m12s'] ['39d4m48s', '122d8m10s'] 138
96 12 ['39d10m12s', '122d22m14s'] ['39d10m12s', '122d15m12s'] ['39d4m48s', '122d22m14s'] ['39d4m48s', '122d15m12s'] 616
97 12 ['39d10m12s', '122d29m16s'] ['39d10m12s', '122d22m14s'] ['39d4m48s', '122d29m16s'] ['39d4m48s', '122d22m14s'] 1083
98 12 ['39d10m12s', '122d36m18s'] ['39d10m12s', '122d29m16s'] ['39d4m48s', '122d36m18s'] ['39d4m48s', '122d29m16s'] 1131
99 12 ['39d10m12s', '122d43m20s'] ['39d10m12s', '122d36m18s'] ['39d4m48s', '122d43m20s'] ['39d4m48s', '122d36m18s'] 1343
100 12 ['39d10m12s', '122d50m22s'] ['39d10m12s', '122d43m20s'] ['39d4m48s', '122d50m22s'] ['39d4m48s', '122d43m20s'] 1393
101 12 ['39d10m12s', '122d57m24s'] ['39d10m12s', '122d50m22s'] ['39d4m48s', '122d57m24s'] ['39d4m48s', '122d50m22s'] 892
102 12 ['39d10m12s', '123d4m26s'] ['39d10m12s', '122d57m24s'] ['39d4m48s', '123d4m26s'] ['39d4m48s', '122d57m24s'] 1197
103 12 ['39d10m12s', '123d11m28s'] ['39d10m12s', '123d4m26s'] ['39d4m48s', '123d11m28s'] ['39d4m48s', '123d4m26s'] 1083
104 12 ['39d10m12s', '123d18m30s'] ['39d10m12s', '123d11m28s'] ['39d4m48s', '123d18m30s'] ['39d4m48s', '123d11m28s'] 983
105 12 ['39d10m12s', '123d25m32s'] ['39d10m12s', '123d18m30s'] ['39d4m48s', '123d25m32s'] ['39d4m48s', '123d18m30s'] 1042
106 12 ['39d10m12s', '123d32m34s'] ['39d10m12s', '123d25m32s'] ['39d4m48s', '123d32m34s'] ['39d4m48s', '123d25m32s'] 607
107 12 ['39d10m12s', '123d39m36s'] ['39d10m12s', '123d32m34s'] ['39d4m48s', '123d39m36s'] ['39d4m48s', '123d32m34s'] 630
108 12 ['39d10m12s', '123d46m38s'] ['39d10m12s', '123d39m36s'] ['39d4m48s', '123d46m38s'] ['39d4m48s', '123d39m36s'] 545
109 12 ['39d10m12s', '123d53m40s'] ['39d10m12s', '123d46m38s'] ['39d4m48s', '123d53m40s'] ['39d4m48s', '123d46m38s'] 0
110 12 ['39d10m12s', '124d0m42s'] ['39d10m12s', '123d53m40s'] ['39d4m48s', '124d0m42s'] ['39d4m48s', '123d53m40s'] 0
111 12 ['39d10m12s', '124d7m44s'] ['39d10m12s', '124d0m42s'] ['39d4m48s', '124d7m44s'] ['39d4m48s', '124d0m42s'] 0
112 12 ['39d10m12s', '124d14m46s'] ['39d10m12s', '124d7m44s'] ['39d4m48s', '124d14m46s'] ['39d4m48s', '124d7m44s'] 0
113 12 ['39d10m12s', '124d21m48s'] ['39d10m12s', '124d14m46s'] ['39d4m48s', '124d21m48s'] ['39d4m48s', '124d14m46s'] 0
114 12 ['39d10m12s', '124d28m50s'] ['39d10m12s', '124d21m48s'] ['39d4m48s', '124d28m50s'] ['39d4m48s', '124d21m48s'] 0
115 12 ['39d10m12s', '124d35m52s'] ['39d10m12s', '124d28m50s'] ['39d4m48s', '124d35m52s'] ['39d4m48s', '124d28m50s'] 0
116 12 ['39d10m12s', '124d42m54s'] ['39d10m12s', '124d35m52s'] ['39d4m48s', '124d42m54s'] ['39d4m48s', '124d35m52s'] 0
117 12 ['39d10m12s', '124d49m56s'] ['39d10m12s', '124d42m54s'] ['39d4m48s', '124d49m56s'] ['39d4m48s', '124d42m54s'] 0
118 12 ['39d10m12s', '124d56m58s'] ['39d10m12s', '124d49m56s'] ['39d4m48s', '124d56m58s'] ['39d4m48s', '124d49m56s'] 0
119 12 ['39d10m12s', '125d4m0s'] ['39d10m12s', '124d56m58s'] ['39d4m48s', '125d4m0s'] ['39d4m48s', '124d56m58s'] 0
120 12 ['39d10m12s', '125d11m2s'] ['39d10m12s', '125d4m0s'] ['39d4m48s', '125d11m2s'] ['39d4m48s', '125d4m0s'] 0
0 13 ['39d15m36s', '111d7m2s'] ['39d15m36s', '111d0m0s'] ['39d10m12s', '111d7m2s'] ['39d10m12s', '111d0m0s'] 2054
1 13 ['39d15m36s', '111d14m4s'] ['39d15m36s', '111d7m2s'] ['39d10m12s', '111d14m4s'] ['39d10m12s', '111d7m2s'] 2958
2 13 ['39d15m36s', '111d21m6s'] ['39d15m36s', '111d14m4s'] ['39d10m12s', '111d21m6s'] ['39d10m12s', '111d14m4s'] 3066
3 13 ['39d15m36s', '111d28m8s'] ['39d15m36s', '111d21m6s'] ['39d10m12s', '111d28m8s'] ['39d10m12s', '111d21m6s'] 3255
4 13 ['39d15m36s', '111d35m10s'] ['39d15m36s', '111d28m8s'] ['39d10m12s', '111d35m10s'] ['39d10m12s', '111d28m8s'] 3285
5 13 ['39d15m36s', '111d42m12s'] ['39d15m36s', '111d35m10s'] ['39d10m12s', '111d42m12s'] ['39d10m12s', '111d35m10s'] 2916
6 13 ['39d15m36s', '111d49m14s'] ['39d15m36s', '111d42m12s'] ['39d10m12s', '111d49m14s'] ['39d10m12s', '111d42m12s'] 2047
7 13 ['39d15m36s', '111d56m16s'] ['39d15m36s', '111d49m14s'] ['39d10m12s', '111d56m16s'] ['39d10m12s', '111d49m14s'] 2050
8 13 ['39d15m36s', '112d3m18s'] ['39d15m36s', '111d56m16s'] ['39d10m12s', '112d3m18s'] ['39d10m12s', '111d56m16s'] 2438
9 13 ['39d15m36s', '112d10m20s'] ['39d15m36s', '112d3m18s'] ['39d10m12s', '112d10m20s'] ['39d10m12s', '112d3m18s'] 2480
10 13 ['39d15m36s', '112d17m22s'] ['39d15m36s', '112d10m20s'] ['39d10m12s', '112d17m22s'] ['39d10m12s', '112d10m20s'] 2323
11 13 ['39d15m36s', '112d24m24s'] ['39d15m36s', '112d17m22s'] ['39d10m12s', '112d24m24s'] ['39d10m12s', '112d17m22s'] 1984
12 13 ['39d15m36s', '112d31m26s'] ['39d15m36s', '112d24m24s'] ['39d10m12s', '112d31m26s'] ['39d10m12s', '112d24m24s'] 1472
13 13 ['39d15m36s', '112d38m28s'] ['39d15m36s', '112d31m26s'] ['39d10m12s', '112d38m28s'] ['39d10m12s', '112d31m26s'] 1437
14 13 ['39d15m36s', '112d45m30s'] ['39d15m36s', '112d38m28s'] ['39d10m12s', '112d45m30s'] ['39d10m12s', '112d38m28s'] 1512
15 13 ['39d15m36s', '112d52m32s'] ['39d15m36s', '112d45m30s'] ['39d10m12s', '112d52m32s'] ['39d10m12s', '112d45m30s'] 1509
16 13 ['39d15m36s', '112d59m34s'] ['39d15m36s', '112d52m32s'] ['39d10m12s', '112d59m34s'] ['39d10m12s', '112d52m32s'] 1437
17 13 ['39d15m36s', '113d6m36s'] ['39d15m36s', '112d59m34s'] ['39d10m12s', '113d6m36s'] ['39d10m12s', '112d59m34s'] 1628
18 13 ['39d15m36s', '113d13m38s'] ['39d15m36s', '113d6m36s'] ['39d10m12s', '113d13m38s'] ['39d10m12s', '113d6m36s'] 1629
19 13 ['39d15m36s', '113d20m40s'] ['39d15m36s', '113d13m38s'] ['39d10m12s', '113d20m40s'] ['39d10m12s', '113d13m38s'] 2479
20 13 ['39d15m36s', '113d27m42s'] ['39d15m36s', '113d20m40s'] ['39d10m12s', '113d27m42s'] ['39d10m12s', '113d20m40s'] 2711
21 13 ['39d15m36s', '113d34m44s'] ['39d15m36s', '113d27m42s'] ['39d10m12s', '113d34m44s'] ['39d10m12s', '113d27m42s'] 1623
22 13 ['39d15m36s', '113d41m46s'] ['39d15m36s', '113d34m44s'] ['39d10m12s', '113d41m46s'] ['39d10m12s', '113d34m44s'] 2350
23 13 ['39d15m36s', '113d48m48s'] ['39d15m36s', '113d41m46s'] ['39d10m12s', '113d48m48s'] ['39d10m12s', '113d41m46s'] 2472
24 13 ['39d15m36s', '113d55m50s'] ['39d15m36s', '113d48m48s'] ['39d10m12s', '113d55m50s'] ['39d10m12s', '113d48m48s'] 2024
25 13 ['39d15m36s', '114d2m52s'] ['39d15m36s', '113d55m50s'] ['39d10m12s', '114d2m52s'] ['39d10m12s', '113d55m50s'] 1717
26 13 ['39d15m36s', '114d9m54s'] ['39d15m36s', '114d2m52s'] ['39d10m12s', '114d9m54s'] ['39d10m12s', '114d2m52s'] 3363
27 13 ['39d15m36s', '114d16m56s'] ['39d15m36s', '114d9m54s'] ['39d10m12s', '114d16m56s'] ['39d10m12s', '114d9m54s'] 3587
28 13 ['39d15m36s', '114d23m58s'] ['39d15m36s', '114d16m56s'] ['39d10m12s', '114d23m58s'] ['39d10m12s', '114d16m56s'] 2988
29 13 ['39d15m36s', '114d31m0s'] ['39d15m36s', '114d23m58s'] ['39d10m12s', '114d31m0s'] ['39d10m12s', '114d23m58s'] 2058
30 13 ['39d15m36s', '114d38m2s'] ['39d15m36s', '114d31m0s'] ['39d10m12s', '114d38m2s'] ['39d10m12s', '114d31m0s'] 3204
31 13 ['39d15m36s', '114d45m4s'] ['39d15m36s', '114d38m2s'] ['39d10m12s', '114d45m4s'] ['39d10m12s', '114d38m2s'] 3334
32 13 ['39d15m36s', '114d52m6s'] ['39d15m36s', '114d45m4s'] ['39d10m12s', '114d52m6s'] ['39d10m12s', '114d45m4s'] 2791
33 13 ['39d15m36s', '114d59m8s'] ['39d15m36s', '114d52m6s'] ['39d10m12s', '114d59m8s'] ['39d10m12s', '114d52m6s'] 2885
34 13 ['39d15m36s', '115d6m10s'] ['39d15m36s', '114d59m8s'] ['39d10m12s', '115d6m10s'] ['39d10m12s', '114d59m8s'] 2502
35 13 ['39d15m36s', '115d13m12s'] ['39d15m36s', '115d6m10s'] ['39d10m12s', '115d13m12s'] ['39d10m12s', '115d6m10s'] 2474
36 13 ['39d15m36s', '115d20m14s'] ['39d15m36s', '115d13m12s'] ['39d10m12s', '115d20m14s'] ['39d10m12s', '115d13m12s'] 2279
37 13 ['39d15m36s', '115d27m16s'] ['39d15m36s', '115d20m14s'] ['39d10m12s', '115d27m16s'] ['39d10m12s', '115d20m14s'] 2843
38 13 ['39d15m36s', '115d34m18s'] ['39d15m36s', '115d27m16s'] ['39d10m12s', '115d34m18s'] ['39d10m12s', '115d27m16s'] 3267
39 13 ['39d15m36s', '115d41m20s'] ['39d15m36s', '115d34m18s'] ['39d10m12s', '115d41m20s'] ['39d10m12s', '115d34m18s'] 2536
40 13 ['39d15m36s', '115d48m22s'] ['39d15m36s', '115d41m20s'] ['39d10m12s', '115d48m22s'] ['39d10m12s', '115d41m20s'] 2290
41 13 ['39d15m36s', '115d55m24s'] ['39d15m36s', '115d48m22s'] ['39d10m12s', '115d55m24s'] ['39d10m12s', '115d48m22s'] 2240
42 13 ['39d15m36s', '116d2m26s'] ['39d15m36s', '115d55m24s'] ['39d10m12s', '116d2m26s'] ['39d10m12s', '115d55m24s'] 1922
43 13 ['39d15m36s', '116d9m28s'] ['39d15m36s', '116d2m26s'] ['39d10m12s', '116d9m28s'] ['39d10m12s', '116d2m26s'] 2343
44 13 ['39d15m36s', '116d16m30s'] ['39d15m36s', '116d9m28s'] ['39d10m12s', '116d16m30s'] ['39d10m12s', '116d9m28s'] 2848
45 13 ['39d15m36s', '116d23m32s'] ['39d15m36s', '116d16m30s'] ['39d10m12s', '116d23m32s'] ['39d10m12s', '116d16m30s'] 2740
46 13 ['39d15m36s', '116d30m34s'] ['39d15m36s', '116d23m32s'] ['39d10m12s', '116d30m34s'] ['39d10m12s', '116d23m32s'] 2754
47 13 ['39d15m36s', '116d37m36s'] ['39d15m36s', '116d30m34s'] ['39d10m12s', '116d37m36s'] ['39d10m12s', '116d30m34s'] 2727
48 13 ['39d15m36s', '116d44m38s'] ['39d15m36s', '116d37m36s'] ['39d10m12s', '116d44m38s'] ['39d10m12s', '116d37m36s'] 2478
49 13 ['39d15m36s', '116d51m40s'] ['39d15m36s', '116d44m38s'] ['39d10m12s', '116d51m40s'] ['39d10m12s', '116d44m38s'] 2643
50 13 ['39d15m36s', '116d58m42s'] ['39d15m36s', '116d51m40s'] ['39d10m12s', '116d58m42s'] ['39d10m12s', '116d51m40s'] 2560
51 13 ['39d15m36s', '117d5m44s'] ['39d15m36s', '116d58m42s'] ['39d10m12s', '117d5m44s'] ['39d10m12s', '116d58m42s'] 2698
52 13 ['39d15m36s', '117d12m46s'] ['39d15m36s', '117d5m44s'] ['39d10m12s', '117d12m46s'] ['39d10m12s', '117d5m44s'] 3487
53 13 ['39d15m36s', '117d19m48s'] ['39d15m36s', '117d12m46s'] ['39d10m12s', '117d19m48s'] ['39d10m12s', '117d12m46s'] 2780
54 13 ['39d15m36s', '117d26m50s'] ['39d15m36s', '117d19m48s'] ['39d10m12s', '117d26m50s'] ['39d10m12s', '117d19m48s'] 2759
55 13 ['39d15m36s', '117d33m52s'] ['39d15m36s', '117d26m50s'] ['39d10m12s', '117d33m52s'] ['39d10m12s', '117d26m50s'] 2937
56 13 ['39d15m36s', '117d40m54s'] ['39d15m36s', '117d33m52s'] ['39d10m12s', '117d40m54s'] ['39d10m12s', '117d33m52s'] 2446
57 13 ['39d15m36s', '117d47m56s'] ['39d15m36s', '117d40m54s'] ['39d10m12s', '117d47m56s'] ['39d10m12s', '117d40m54s'] 2591
58 13 ['39d15m36s', '117d54m58s'] ['39d15m36s', '117d47m56s'] ['39d10m12s', '117d54m58s'] ['39d10m12s', '117d47m56s'] 2288
59 13 ['39d15m36s', '118d2m0s'] ['39d15m36s', '117d54m58s'] ['39d10m12s', '118d2m0s'] ['39d10m12s', '117d54m58s'] 2115
60 13 ['39d15m36s', '118d9m2s'] ['39d15m36s', '118d2m0s'] ['39d10m12s', '118d9m2s'] ['39d10m12s', '118d2m0s'] 2475
61 13 ['39d15m36s', '118d16m4s'] ['39d15m36s', '118d9m2s'] ['39d10m12s', '118d16m4s'] ['39d10m12s', '118d9m2s'] 2530
62 13 ['39d15m36s', '118d23m6s'] ['39d15m36s', '118d16m4s'] ['39d10m12s', '118d23m6s'] ['39d10m12s', '118d16m4s'] 1944
63 13 ['39d15m36s', '118d30m8s'] ['39d15m36s', '118d23m6s'] ['39d10m12s', '118d30m8s'] ['39d10m12s', '118d23m6s'] 1849
64 13 ['39d15m36s', '118d37m10s'] ['39d15m36s', '118d30m8s'] ['39d10m12s', '118d37m10s'] ['39d10m12s', '118d30m8s'] 1867
65 13 ['39d15m36s', '118d44m12s'] ['39d15m36s', '118d37m10s'] ['39d10m12s', '118d44m12s'] ['39d10m12s', '118d37m10s'] 1606
66 13 ['39d15m36s', '118d51m14s'] ['39d15m36s', '118d44m12s'] ['39d10m12s', '118d51m14s'] ['39d10m12s', '118d44m12s'] 1954
67 13 ['39d15m36s', '118d58m16s'] ['39d15m36s', '118d51m14s'] ['39d10m12s', '118d58m16s'] ['39d10m12s', '118d51m14s'] 1831
68 13 ['39d15m36s', '119d5m18s'] ['39d15m36s', '118d58m16s'] ['39d10m12s', '119d5m18s'] ['39d10m12s', '118d58m16s'] 1778
69 13 ['39d15m36s', '119d12m20s'] ['39d15m36s', '119d5m18s'] ['39d10m12s', '119d12m20s'] ['39d10m12s', '119d5m18s'] 2047
70 13 ['39d15m36s', '119d19m22s'] ['39d15m36s', '119d12m20s'] ['39d10m12s', '119d19m22s'] ['39d10m12s', '119d12m20s'] 1636
71 13 ['39d15m36s', '119d26m24s'] ['39d15m36s', '119d19m22s'] ['39d10m12s', '119d26m24s'] ['39d10m12s', '119d19m22s'] 2127
72 13 ['39d15m36s', '119d33m26s'] ['39d15m36s', '119d26m24s'] ['39d10m12s', '119d33m26s'] ['39d10m12s', '119d26m24s'] 2531
73 13 ['39d15m36s', '119d40m28s'] ['39d15m36s', '119d33m26s'] ['39d10m12s', '119d40m28s'] ['39d10m12s', '119d33m26s'] 1879
74 13 ['39d15m36s', '119d47m30s'] ['39d15m36s', '119d40m28s'] ['39d10m12s', '119d47m30s'] ['39d10m12s', '119d40m28s'] 2279
75 13 ['39d15m36s', '119d54m32s'] ['39d15m36s', '119d47m30s'] ['39d10m12s', '119d54m32s'] ['39d10m12s', '119d47m30s'] 2692
76 13 ['39d15m36s', '120d1m34s'] ['39d15m36s', '119d54m32s'] ['39d10m12s', '120d1m34s'] ['39d10m12s', '119d54m32s'] 2698
77 13 ['39d15m36s', '120d8m36s'] ['39d15m36s', '120d1m34s'] ['39d10m12s', '120d8m36s'] ['39d10m12s', '120d1m34s'] 2627
78 13 ['39d15m36s', '120d15m38s'] ['39d15m36s', '120d8m36s'] ['39d10m12s', '120d15m38s'] ['39d10m12s', '120d8m36s'] 2582
79 13 ['39d15m36s', '120d22m40s'] ['39d15m36s', '120d15m38s'] ['39d10m12s', '120d22m40s'] ['39d10m12s', '120d15m38s'] 2733
80 13 ['39d15m36s', '120d29m42s'] ['39d15m36s', '120d22m40s'] ['39d10m12s', '120d29m42s'] ['39d10m12s', '120d22m40s'] 2442
81 13 ['39d15m36s', '120d36m44s'] ['39d15m36s', '120d29m42s'] ['39d10m12s', '120d36m44s'] ['39d10m12s', '120d29m42s'] 2106
82 13 ['39d15m36s', '120d43m46s'] ['39d15m36s', '120d36m44s'] ['39d10m12s', '120d43m46s'] ['39d10m12s', '120d36m44s'] 1810
83 13 ['39d15m36s', '120d50m48s'] ['39d15m36s', '120d43m46s'] ['39d10m12s', '120d50m48s'] ['39d10m12s', '120d43m46s'] 1520
84 13 ['39d15m36s', '120d57m50s'] ['39d15m36s', '120d50m48s'] ['39d10m12s', '120d57m50s'] ['39d10m12s', '120d50m48s'] 1294
85 13 ['39d15m36s', '121d4m52s'] ['39d15m36s', '120d57m50s'] ['39d10m12s', '121d4m52s'] ['39d10m12s', '120d57m50s'] 1193
86 13 ['39d15m36s', '121d11m54s'] ['39d15m36s', '121d4m52s'] ['39d10m12s', '121d11m54s'] ['39d10m12s', '121d4m52s'] 805
87 13 ['39d15m36s', '121d18m56s'] ['39d15m36s', '121d11m54s'] ['39d10m12s', '121d18m56s'] ['39d10m12s', '121d11m54s'] 618
88 13 ['39d15m36s', '121d25m58s'] ['39d15m36s', '121d18m56s'] ['39d10m12s', '121d25m58s'] ['39d10m12s', '121d18m56s'] 323
89 13 ['39d15m36s', '121d33m0s'] ['39d15m36s', '121d25m58s'] ['39d10m12s', '121d33m0s'] ['39d10m12s', '121d25m58s'] 191
90 13 ['39d15m36s', '121d40m2s'] ['39d15m36s', '121d33m0s'] ['39d10m12s', '121d40m2s'] ['39d10m12s', '121d33m0s'] 47
91 13 ['39d15m36s', '121d47m4s'] ['39d15m36s', '121d40m2s'] ['39d10m12s', '121d47m4s'] ['39d10m12s', '121d40m2s'] 529
92 13 ['39d15m36s', '121d54m6s'] ['39d15m36s', '121d47m4s'] ['39d10m12s', '121d54m6s'] ['39d10m12s', '121d47m4s'] 633
93 13 ['39d15m36s', '122d1m8s'] ['39d15m36s', '121d54m6s'] ['39d10m12s', '122d1m8s'] ['39d10m12s', '121d54m6s'] 39
94 13 ['39d15m36s', '122d8m10s'] ['39d15m36s', '122d1m8s'] ['39d10m12s', '122d8m10s'] ['39d10m12s', '122d1m8s'] 37
95 13 ['39d15m36s', '122d15m12s'] ['39d15m36s', '122d8m10s'] ['39d10m12s', '122d15m12s'] ['39d10m12s', '122d8m10s'] 47
